id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,response,complain,age,Total_Spending,Age_Group,Total_Purchases,mnttotal,YearMonth
7250,1978,Bachelor,Single,57867.0,1,0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,0,47,612,40s,18,612,2013-01
2478,1973,Bachelor,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,52,38,50s,5,38,2013-08
1160,1970,Bachelor,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,55,49,50s,6,49,2013-08
9214,1991,Bachelor,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,34,358,30s,12,358,2013-08
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,0,55,151,50s,8,151,2013-07
851,1972,Master,Married,57136.0,1,1,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,0,53,642,50s,17,642,2013-09
9729,1955,Bachelor,Widow,58275.0,1,1,2013-02-06,48,189,10,253,56,43,64,6,8,2,7,7,0,0,70,615,60s,17,615,2013-02
9665,1957,PhD,Divorced,54237.0,0,1,2013-04-27,48,267,3,30,4,0,57,4,5,2,5,6,0,0,68,361,60s,12,361,2013-04
2620,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,1,0,51,23,50s,3,23,2013-04
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,51,23,50s,3,23,2013-04
3852,1961,Master,Single,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,64,964,60s,23,964,2013-08
1000,1961,Master,Single,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,64,964,60s,23,964,2013-08
3099,1970,Bachelor,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,55,310,50s,11,310,2013-02
6318,1988,Bachelor,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,37,1366,30s,29,1366,2013-01
5396,1988,Bachelor,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,37,1366,30s,29,1366,2013-01
7966,1959,Bachelor,Single,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,1,66,1191,60s,27,1191,2013-08
454,1980,Bachelor,Single,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,45,1135,40s,26,1135,2012-11
309,1961,PhD,Single,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,0,64,1101,60s,16,1101,2012-10
3571,1961,PhD,Single,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,1,0,64,1101,60s,16,1101,2012-10
8395,1961,Bachelor,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,1,0,64,1511,60s,21,1511,2012-08
2591,1959,Bachelor,Widow,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,66,932,60s,13,932,2014-06
1640,1954,Bachelor,Divorced,64587.0,1,1,2014-06-22,49,66,0,16,0,6,20,2,1,1,4,3,0,0,71,108,70s,6,108,2014-06
810,1975,Bachelor,Married,74190.0,0,1,2014-12-05,49,151,81,86,168,91,64,2,4,2,11,2,0,0,50,641,40s,17,641,2014-12
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,46,46,40s,6,46,2014-02
89,1975,Master,Married,22212.0,1,0,2013-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,0,50,69,40s,6,69,2013-09
5294,1989,Bachelor,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,36,57,30s,7,57,2013-11
1321,1974,Bachelor,Married,26067.0,1,0,2013-04-11,49,22,2,18,0,2,12,3,3,0,3,8,0,0,51,56,50s,6,56,2013-04
2686,1969,Basic,Single,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,56,26,50s,3,26,2013-10
1215,1978,Bachelor,Single,70440.0,0,0,2013-08-10,49,690,117,499,76,102,88,1,5,10,7,3,0,0,47,1572,40s,22,1572,2013-08
9283,1978,Bachelor,Single,60199.0,1,2,2013-12-09,49,8,1,7,2,0,0,1,0,0,3,4,0,0,47,18,40s,3,18,2013-12
3120,1981,Bachelor,Single,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,1,44,22,40s,3,22,2013-08
5868,1980,Bachelor,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,45,46,40s,4,46,2013-08
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,1,0,40,265,30s,11,265,2013-07
3479,1950,Bachelor,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,0,0,75,50,70s,5,50,2013-07
7214,1957,Bachelor,Married,62187.0,0,0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0,68,1283,60s,17,1283,2013-05
5543,1966,Bachelor,Single,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,0,59,802,50s,20,802,2013-06
9347,1956,Master,Single,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,69,46,60s,4,46,2013-06
10160,1956,Master,Single,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,69,46,60s,4,46,2013-06
1406,1975,Bachelor,Single,53201.0,1,1,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,50,415,40s,14,415,2013-12
7019,1963,Bachelor,Single,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,62,211,60s,9,211,2013-01
2157,1972,Bachelor,Single,26290.0,1,1,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0,53,77,50s,6,77,2013-12
8939,1959,Bachelor,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,66,730,60s,19,730,2012-12
10250,1947,Basic,Single,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,78,28,70s,3,28,2012-11
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,60,903,50s,22,903,2012-10
3007,1966,Bachelor,Single,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,59,40,50s,4,40,2012-04
5513,1966,Bachelor,Single,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,59,40,50s,4,40,2012-04
679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,68,38,60s,4,38,2012-09
8876,1963,PhD,Single,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,62,152,60s,8,152,2012-08
10827,1967,PhD,Married,36947.0,1,1,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0,58,146,50s,7,146,2012-07
7300,1952,Bachelor,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,0,73,535,70s,16,535,2014-06
4268,1959,Bachelor,Married,53154.0,0,1,2014-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,0,66,158,60s,8,158,2014-09
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,65,656,60s,19,656,2014-01
8659,1952,PhD,Single,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,73,1038,70s,25,1038,2014-01
10708,1978,Master,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,47,33,40s,4,33,2013-12
1176,1973,Bachelor,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,52,25,50s,3,25,2013-09
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,53,106,50s,6,106,2013-09
7037,1974,PhD,Married,37087.0,1,0,2013-11-08,50,194,55,134,15,0,3,3,4,2,8,6,0,0,51,401,50s,14,401,2013-11
11096,1952,Master,Single,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,73,232,70s,10,232,2013-08
6374,1954,PhD,Married,36930.0,0,1,2013-05-17,50,223,2,31,0,2,39,5,5,2,4,8,0,0,71,297,70s,11,297,2013-05
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,62,293,60s,11,293,2013-05
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,56,139,50s,7,139,2013-04
6200,1951,Bachelor,Married,75903.0,0,1,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,74,901,70s,21,901,2013-08
9904,1956,Bachelor,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,69,1043,60s,23,1043,2013-03
10031,1976,PhD,Married,16927.0,1,1,2013-10-02,50,20,2,23,3,1,4,5,3,0,4,8,0,0,49,53,40s,7,53,2013-10
6642,1961,Bachelor,Divorced,27215.0,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6,0,0,64,102,60s,7,102,2013-01
10882,1976,Bachelor,Married,53858.0,0,1,2012-09-11,50,407,53,221,58,150,26,4,4,3,6,4,0,0,49,915,40s,13,915,2012-09
5636,1963,Bachelor,Single,30983.0,0,0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8,1,0,62,167,60s,7,167,2012-09
8692,1952,Bachelor,Single,43462.0,1,1,2012-12-09,50,90,17,97,15,6,15,6,4,1,5,8,0,0,73,240,70s,10,240,2012-12
8091,1956,Bachelor,Married,63943.0,0,1,2012-02-09,50,423,184,368,13,97,21,1,6,4,6,5,0,0,69,1106,60s,16,1106,2012-02
8080,1986,Bachelor,Single,26816.0,0,0,2012-08-17,50,5,1,6,3,4,3,1,0,0,3,4,0,0,39,22,30s,3,22,2012-08
8370,1976,Master,Single,75484.0,0,1,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,0,49,1159,40s,16,1159,2012-02
4550,1966,Master,Single,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,59,71,50s,5,71,2014-06
3381,1953,Master,Married,54348.0,1,1,2014-08-06,51,70,0,16,0,0,4,2,2,0,4,6,0,0,72,90,70s,6,90,2014-08
10556,1959,Bachelor,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,66,358,60s,13,358,2014-05
9467,1984,Bachelor,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,41,20,40s,4,20,2014-11
2891,1963,Bachelor,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,62,928,60s,21,928,2013-10
5011,1963,Bachelor,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,62,928,60s,21,928,2013-10
8140,1973,Bachelor,Single,22682.0,1,0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0,52,95,50s,7,95,2013-03
11039,1975,Bachelor,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,50,311,40s,11,311,2013-09
78,1969,Bachelor,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,56,37,50s,4,37,2013-09
5517,1969,Bachelor,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,56,37,50s,4,37,2013-09
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,61,279,60s,11,279,2013-08
4128,1962,PhD,Single,56067.0,0,1,2013-07-20,51,517,12,54,16,6,120,2,7,4,7,5,0,0,63,725,60s,18,725,2013-07
8534,1952,Bachelor,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,0,73,992,70s,24,992,2013-07
9592,1983,Bachelor,Single,22010.0,1,0,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,42,33,40s,5,33,2013-06
8957,1952,Master,Single,64831.0,1,1,2013-10-06,51,480,86,249,75,86,144,8,6,3,5,6,0,0,73,1120,70s,14,1120,2013-10
9308,1954,Bachelor,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,71,976,70s,13,976,2013-11
544,1954,Bachelor,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,71,976,70s,13,976,2013-11
5989,1959,Master,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,66,1576,60s,23,1576,2013-04
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,59,610,50s,17,610,2013-03
6673,1965,Bachelor,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,60,129,50s,6,129,2013-03
1710,1978,Bachelor,Single,30168.0,1,0,2013-07-03,51,154,20,66,0,12,27,7,6,1,4,9,0,0,47,279,40s,11,279,2013-07
523,1989,Bachelor,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,36,74,30s,6,74,2013-01
8977,1985,Basic,Single,16581.0,0,0,2013-12-01,51,1,3,4,2,3,11,1,0,0,3,4,0,0,40,24,30s,3,24,2013-12
9736,1980,Bachelor,Married,41850.0,1,1,2012-12-24,51,53,5,19,2,13,4,3,3,0,3,8,0,0,45,96,40s,6,96,2012-12
1544,1967,Master,Divorced,81380.0,0,0,2012-12-22,51,741,68,689,224,68,103,1,4,2,10,2,0,0,58,1893,50s,16,1893,2012-12
6575,1981,Bachelor,Single,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,44,612,40s,17,612,2012-10
6147,1971,Bachelor,Divorced,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,54,28,50s,3,28,2012-10
6354,1984,Bachelor,Single,15345.0,1,0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,1,0,41,47,40s,4,47,2012-08
4769,1977,Master,Single,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,0,48,493,40s,16,493,2014-06
7540,1952,Bachelor,Married,50300.0,0,1,2014-05-25,52,143,15,60,24,23,5,2,2,1,8,2,0,0,73,270,70s,11,270,2014-05
5247,1955,PhD,Married,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,70,45,60s,5,45,2014-10
5987,1989,Master,Single,10404.0,1,0,2014-04-05,52,2,2,11,10,6,12,2,1,0,4,5,0,0,36,43,30s,5,43,2014-04
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,34,14,30s,3,14,2014-04
10972,1949,Bachelor,Widow,72298.0,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,0,76,939,70s,13,939,2014-10
1399,1958,Bachelor,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,67,1515,60s,19,1515,2014-01
2698,1976,Bachelor,Single,47025.0,0,1,2013-07-11,52,254,7,108,20,0,26,3,6,3,5,6,0,0,49,415,40s,14,415,2013-07
6340,1985,Bachelor,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,40,26,30s,4,26,2013-10
4107,1948,PhD,Single,46681.0,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,77,425,70s,14,425,2013-08
10906,1948,PhD,Single,46681.0,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,77,425,70s,14,425,2013-08
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,0,0,55,29,50s,4,29,2013-08
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,69,450,60s,14,450,2013-05
6119,1963,PhD,Single,36736.0,1,1,2013-10-05,52,10,0,3,0,0,4,1,1,0,2,6,0,0,62,17,60s,3,17,2013-10
2980,1952,Master,Single,8820.0,1,1,2013-03-22,52,12,0,13,4,2,4,4,3,0,3,8,0,0,73,35,70s,6,35,2013-03
3850,1963,Basic,Single,14918.0,0,1,2012-07-12,52,3,3,3,15,4,15,1,1,0,3,6,0,0,62,43,60s,4,43,2012-07
1077,1974,Bachelor,Single,56715.0,0,0,2012-05-12,52,258,105,239,237,172,9,1,7,3,4,4,0,0,51,1020,50s,14,1020,2012-05
9733,1978,Basic,Single,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,47,80,40s,4,80,2012-09
8462,1978,Basic,Single,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,47,80,40s,4,80,2012-09
4764,1952,Master,Single,40442.0,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7,1,0,73,169,70s,8,169,2012-08
2223,1965,Master,Divorced,64176.0,0,1,2012-03-08,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,60,1826,50s,25,1826,2012-03
7788,1983,PhD,Married,23536.0,1,0,2014-04-06,53,6,0,3,0,0,1,1,0,0,3,3,0,0,42,10,40s,3,10,2014-04
5827,1958,Bachelor,Divorced,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,67,62,60s,7,62,2014-04
2958,1978,Bachelor,Married,28442.0,2,0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,47,57,40s,7,57,2014-02
4954,1956,Bachelor,Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,69,265,60s,11,265,2014-01
3139,1982,Master,Single,74116.0,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,0,43,2052,40s,18,2052,2013-12
9952,1947,Master,Single,78093.0,0,0,2013-11-12,53,368,32,639,13,43,10,1,4,7,5,1,0,0,78,1105,70s,16,1105,2013-11
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233,2,53,3,5,14,3,6,1,5,6,0,0,73,310,70s,12,310,2013-11
3276,1976,Master,Single,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,49,78,40s,6,78,2013-10
3598,1972,Bachelor,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,53,606,50s,18,606,2013-05
945,1965,Bachelor,Single,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,60,133,50s,7,133,2013-05
5048,1971,PhD,Single,42767.0,2,0,2013-11-05,53,20,6,43,19,5,38,1,3,1,2,8,0,0,54,131,50s,6,131,2013-11
6214,1982,Master,Married,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,43,79,40s,5,79,2013-05
6230,1971,Bachelor,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,54,189,50s,9,189,2013-02
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,1,0,75,1477,70s,21,1477,2012-09
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9,1,0,75,633,70s,18,633,2012-09
4188,1957,Bachelor,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,1,0,68,354,60s,11,354,2012-08
2225,1977,Bachelor,Divorced,82582.0,0,0,2014-07-06,54,510,120,550,156,40,241,1,4,9,7,1,1,0,48,1617,40s,20,1617,2014-07
4790,1958,Bachelor,Divorced,79803.0,0,1,2014-02-06,54,574,8,216,21,16,33,1,4,3,5,1,0,0,67,868,60s,12,868,2014-02
1131,1967,PhD,Single,52569.0,0,1,2014-05-04,54,85,0,3,0,0,7,1,2,0,4,3,0,0,58,95,50s,6,95,2014-05
202,1948,PhD,Widow,82032.0,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,77,1234,70s,17,1234,2014-05
9589,1948,PhD,Widow,82032.0,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,77,1234,70s,17,1234,2014-05
3900,1972,Bachelor,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,53,769,50s,20,769,2014-03
9958,1972,Bachelor,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,53,769,50s,20,769,2014-03
8955,1957,PhD,Single,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,0,0,68,49,60s,4,49,2014-02
10033,1973,Master,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,52,38,50s,4,38,2014-02
5751,1973,Master,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,52,38,50s,4,38,2014-02
3308,1952,Bachelor,Married,35704.0,1,1,2014-03-01,54,30,9,12,2,11,30,3,2,0,4,4,0,0,73,94,70s,6,94,2014-03
7297,1973,Bachelor,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,52,57,50s,7,57,2013-12
8008,1983,Bachelor,Single,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,42,119,40s,6,119,2013-09
1232,1982,PhD,Single,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,43,1244,40s,16,1244,2013-10
2345,1982,PhD,Single,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,43,1244,40s,16,1244,2013-10
1628,1971,Bachelor,Single,71796.0,0,0,2013-10-24,54,354,21,311,167,75,32,1,9,3,4,4,0,0,54,960,50s,16,960,2013-10
5081,1967,Master,Single,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,58,47,50s,4,47,2013-10
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,50,170,40s,8,170,2013-09
3706,1978,Bachelor,Single,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,47,94,40s,6,94,2013-08
5154,1972,Master,Divorced,37760.0,1,0,2013-11-08,54,26,3,13,2,10,0,1,2,0,3,6,0,0,53,54,50s,5,54,2013-11
8584,1952,PhD,Single,85431.0,0,0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0,0,0,73,1165,70s,16,1165,2013-08
6583,1955,Master,Married,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,70,981,60s,20,981,2013-03
3433,1955,Master,Married,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,70,981,60s,20,981,2013-03
10486,1948,Bachelor,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,77,990,70s,16,990,2013-05
8687,1978,Bachelor,Single,53172.0,0,1,2013-06-05,54,121,62,90,68,20,125,3,2,3,8,3,0,0,47,486,40s,13,486,2013-06
7842,1968,Bachelor,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,57,74,50s,6,74,2013-03
3749,1973,Bachelor,Single,73926.0,0,0,2013-02-03,54,627,91,597,159,91,15,1,6,5,12,3,0,0,52,1580,50s,23,1580,2013-02
1331,1977,Bachelor,Single,35790.0,1,0,2013-02-01,54,12,6,20,30,1,3,2,2,0,3,7,0,0,48,72,40s,5,72,2013-02
5995,1962,Bachelor,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,1,0,63,384,60s,13,384,2012-12
8985,1964,Master,Single,68316.0,0,1,2012-04-11,54,806,80,161,120,11,33,5,10,7,10,6,0,0,61,1211,60s,27,1211,2012-04
2798,1977,PhD,Single,102160.0,0,0,2012-02-11,54,763,29,138,76,176,58,0,7,9,10,4,1,0,48,1240,40s,26,1240,2012-02
7108,1965,Master,Widow,51390.0,1,1,2012-08-09,54,205,20,47,23,2,56,6,5,2,5,5,0,0,60,353,50s,12,353,2012-08
2781,1981,Bachelor,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,1,0,44,1792,40s,16,1792,2014-06
3623,1976,Bachelor,Single,21675.0,1,0,2014-11-06,55,4,0,16,17,4,4,3,4,0,3,7,0,0,49,45,40s,7,45,2014-11
194,1965,Bachelor,Married,48006.0,1,1,2014-09-06,55,23,0,11,3,2,2,1,1,0,3,6,0,0,60,41,50s,4,41,2014-09
10833,1975,Bachelor,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,0,50,973,40s,24,973,2014-05
2315,1960,Bachelor,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,65,96,60s,5,96,2014-04
6336,1960,Bachelor,Married,29315.0,1,1,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0,65,48,60s,6,48,2014-06
10738,1951,Master,Single,49389.0,1,1,2013-08-29,55,40,0,19,2,1,3,1,2,0,3,7,0,0,74,65,70s,5,65,2013-08
8286,1965,PhD,Single,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,0,60,122,50s,7,122,2013-08
2166,1960,Master,Widow,46779.0,1,1,2013-12-07,55,12,1,3,0,0,7,1,0,1,2,4,0,0,65,23,60s,3,23,2013-12
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,65,43,60s,4,43,2013-06
9739,1963,Bachelor,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,62,114,60s,6,114,2013-01
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,1,0,64,1232,60s,18,1232,2013-01
6260,1955,Master,Single,82384.0,0,0,2012-11-19,55,984,51,432,180,120,190,1,3,10,13,1,1,0,70,1957,60s,26,1957,2012-11
10448,1956,Bachelor,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,0,0,69,377,60s,13,377,2012-10
1343,1968,Bachelor,Single,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,57,586,50s,16,586,2012-09
4749,1968,Bachelor,Single,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,57,586,50s,16,586,2012-09
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,1,0,71,1662,70s,22,1662,2012-09
